Id,Date,Time,League,Home,Away,Round,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over05,FT_Odd_Under05,FT_Odd_Over15,FT_Odd_Under15,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_Over35,FT_Odd_Under35,FT_Odd_Over45,FT_Odd_Under45,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,AH_Neg05_H,AH_Pos05_A,AH_Pos05_H,AH_Neg05_A,CS_0x0,CS_0x1,CS_0x2,CS_0x3,CS_1x0,CS_1x1,CS_1x2,CS_1x3,CS_2x0,CS_2x1,CS_2x2,CS_2x3,CS_3x0,CS_3x1,CS_3x2,CS_3x3,CS_4x4
M702GyDQ,05/08/2023,18:00,BRAZIL - SERIE B,Sport Recife,Novorizontino,ROUND 22,2.02,3.22,4.02,1.07,6.4,1.48,2.43,2.59,1.51,4.8,1.14,9.6,1.01,2.19,1.64,,,,,6.5,9.0,17.0,51.0,6.0,6.0,13.0,36.0,8.5,9.0,15.0,51.0,18.0,19.0,36.0,101.0,201.0
xYaqoJ2n,05/08/2023,18:00,PANAMA - LPF,Alianza,Miguelito,CLAUSURA ,3.0,2.93,2.47,1.08,5.9,1.58,2.35,2.64,1.4,5.25,1.11,10.0,1.04,2.16,1.66,,,,,,,,,,,,,,,,,,,,,
As66GjTu,05/08/2023,18:00,HONDURAS - LIGA NACIONAL,Genesis,Motagua,APERTURA ,3.69,3.62,1.88,1.01,10.0,1.22,3.64,1.8,1.99,2.84,1.35,5.25,1.11,1.67,2.15,,,,,9.5,6.5,7.5,13.0,10.0,5.5,6.5,11.0,18.0,10.0,10.0,18.0,46.0,23.0,26.0,46.0,201.0
8b3KjZok,05/08/2023,18:00,COSTA RICA - PRIMERA DIVISION,Guanacasteca,San Carlos,APERTURA ,2.45,3.2,2.6,1.05,11.0,1.25,3.75,1.88,1.93,3.25,1.33,6.0,1.13,1.67,2.1,2.43,1.53,1.45,2.68,11.0,9.5,13.0,26.0,9.0,6.5,10.0,21.0,13.0,10.0,13.0,29.0,23.0,21.0,29.0,41.0,151.0
GnJKOOcq,05/08/2023,18:00,COLOMBIA - PRIMERA A,U. Magdalena,Junior,CLAUSURA ,4.0,3.1,2.05,1.1,7.0,1.44,2.63,2.4,1.53,4.5,1.18,11.0,1.05,2.1,1.67,3.7,1.26,1.75,2.05,7.0,6.0,8.5,19.0,9.0,6.0,9.5,19.0,19.0,15.0,17.0,34.0,41.0,41.0,41.0,67.0,201.0
dWuIKwPI,05/08/2023,18:10,ARGENTINA - PRIMERA NACIONAL,Chacarita Juniors,Tristan Suarez,ROUND 25,1.67,3.75,5.5,1.07,9.0,1.36,3.0,2.15,1.67,4.0,1.22,9.0,1.07,2.1,1.67,1.63,2.25,1.16,5.25,8.5,12.0,26.0,51.0,6.0,7.0,17.0,41.0,7.0,9.0,21.0,51.0,12.0,15.0,34.0,67.0,201.0
nwGNTwCq,05/08/2023,18:30,BRAZIL - SERIE A,Goias,Fortaleza,ROUND 18,2.88,3.2,2.55,1.08,8.0,1.4,3.0,2.2,1.67,4.0,1.25,8.0,1.08,1.91,1.91,2.75,1.43,1.55,2.38,8.5,7.5,11.0,23.0,8.0,6.0,10.0,21.0,13.0,11.0,15.0,34.0,29.0,26.0,34.0,51.0,351.0
f3JVRHtd,05/08/2023,18:30,BRAZIL - SERIE A,Internacional,Corinthians,ROUND 18,2.3,3.1,3.3,1.11,6.5,1.5,2.63,2.63,1.5,5.0,1.17,11.0,1.05,2.1,1.67,2.3,1.6,1.33,3.3,6.5,7.5,15.0,34.0,6.0,6.0,13.0,34.0,10.0,10.0,19.0,41.0,21.0,23.0,41.0,67.0,501.0
xrPqr2gc,05/08/2023,18:30,BOLIVIA - DIVISION PROFESIONAL,Independiente Petrolero,Aurora,ROUND 22,2.7,3.4,2.55,1.05,11.0,1.25,3.75,1.88,1.93,3.25,1.33,6.0,1.13,1.67,2.1,2.6,1.48,1.53,2.43,11.0,9.0,13.0,23.0,9.5,6.5,10.0,21.0,13.0,10.0,13.0,29.0,26.0,21.0,29.0,41.0,201.0
jX5a24Xn,05/08/2023,18:30,CHILE - PRIMERA DIVISION,U. Catolica,A. Italiano,ROUND 20,1.95,3.6,3.8,1.04,13.0,1.22,4.0,1.75,2.05,2.75,1.4,5.5,1.14,1.67,2.1,1.93,1.93,1.26,3.7,12.0,13.0,21.0,41.0,8.5,7.0,13.0,29.0,10.0,8.5,13.0,34.0,17.0,15.0,23.0,41.0,151.0
WtlRNtC9,05/08/2023,19:00,GUATEMALA - LIGA NACIONAL,Deportivo Mixco,Antigua,APERTURA ,2.45,3.1,2.82,1.04,8.2,1.4,2.64,2.33,1.59,4.2,1.17,7.7,1.05,1.92,1.84,,,,,6.5,6.5,10.0,21.0,6.5,5.0,8.5,19.0,10.0,8.5,12.0,31.0,23.0,19.0,34.0,76.0,201.0
dYMmnzMd,05/08/2023,19:15,VENEZUELA - LIGA FUTVE,Portuguesa,Monagas,ROUND 22,2.24,3.13,3.29,1.06,6.75,1.44,2.51,2.44,1.55,4.5,1.15,8.9,1.02,2.01,1.76,,,,,6.0,7.0,11.0,31.0,5.5,5.0,9.0,23.0,9.0,8.0,13.0,36.0,19.0,18.0,31.0,81.0,201.0
8ptNjcjD,05/08/2023,20:00,USA - USL CHAMPIONSHIP,Miami FC,El Paso,-,2.2,3.42,3.01,1.01,9.7,1.24,3.48,1.84,1.94,2.93,1.33,5.5,1.1,1.65,2.18,,,,,8.5,8.5,13.0,26.0,7.0,5.5,8.5,19.0,9.0,7.5,10.0,23.0,17.0,14.0,21.0,46.0,201.0
UVbW0sEK,05/08/2023,20:00,USA - USL CHAMPIONSHIP,Hartford Athletic,New Mexico,-,2.88,3.5,2.24,1.01,9.8,1.2,3.84,1.73,2.08,2.71,1.38,4.9,1.13,1.57,2.34,,,,,10.0,8.0,10.0,18.0,9.0,5.5,7.0,13.0,13.0,8.0,9.5,17.0,26.0,19.0,21.0,41.0,201.0
0KxFhJL0,05/08/2023,20:00,USA - USL CHAMPIONSHIP,Pittsburgh,Tampa Bay,-,2.23,3.16,3.18,1.04,7.4,1.38,2.71,2.25,1.63,4.0,1.19,7.9,1.04,1.9,1.86,,,,,6.5,7.0,12.0,31.0,6.0,5.0,9.0,23.0,8.5,8.0,12.0,36.0,19.0,17.0,26.0,71.0,201.0
8Mcz01TQ,05/08/2023,20:00,USA - USL CHAMPIONSHIP,Indy Eleven,Memphis,-,2.15,3.42,3.1,1.01,9.7,1.24,3.48,1.84,1.94,2.93,1.33,5.5,1.1,1.65,2.18,,,,,9.0,9.0,13.0,26.0,7.0,5.5,8.5,18.0,9.5,7.5,10.0,23.0,17.0,14.0,20.0,41.0,201.0
WdfFEUch,05/08/2023,20:00,HONDURAS - LIGA NACIONAL,UPNFM,Real Sociedad,APERTURA ,1.78,3.68,4.06,1.01,9.9,1.23,3.56,1.81,1.98,2.88,1.34,5.35,1.1,1.7,2.1,,,,,9.0,10.0,17.0,41.0,6.0,5.5,10.0,26.0,7.5,6.5,11.0,31.0,12.0,11.0,20.0,51.0,201.0
j3lyu86h,05/08/2023,20:00,CANADA - CANADIAN PREMIER LEAGUE,Atl. Ottawa,York Utd,-,2.12,3.32,3.27,1.02,8.6,1.3,3.08,2.0,1.79,3.34,1.26,6.45,1.07,1.76,2.01,,,,,8.5,9.0,13.0,34.0,6.5,5.5,9.5,21.0,9.0,8.0,12.0,31.0,17.0,15.0,23.0,67.0,101.0
I7JX9E72,05/08/2023,20:00,NICARAGUA - LIGA PRIMERA,UNAN-Managua,Matagalpa,APERTURA ,2.14,3.51,3.2,1.03,8.75,1.25,3.42,1.85,1.91,2.98,1.32,5.9,1.1,1.67,2.15,,,,,,,,,,,,,,,,,,,,,
6ebuN1u9,05/08/2023,20:00,PARAGUAY - PRIMERA DIVISION,Sp. Luqueno,Resistencia,CLAUSURA ,1.83,3.4,3.8,1.05,11.0,1.29,3.5,1.95,1.85,3.4,1.3,6.5,1.11,1.83,1.83,1.85,1.95,1.25,3.8,10.0,12.0,21.0,41.0,7.0,7.0,15.0,34.0,8.5,8.5,15.0,41.0,15.0,15.0,26.0,51.0,251.0
bPToI2jE,05/08/2023,20:00,ECUADOR - LIGA PRO,EL Nacional,Aucas,SECOND STAGE ,1.95,3.6,3.8,1.04,13.0,1.22,4.0,1.73,2.08,2.75,1.4,5.5,1.14,1.62,2.2,1.93,1.88,1.28,3.55,12.0,13.0,21.0,41.0,9.0,7.0,13.0,29.0,10.0,8.5,13.0,34.0,17.0,15.0,23.0,41.0,151.0
Sla8IBxU,05/08/2023,20:05,MEXICO - LIGA DE EXPANSION MX,Zacatecas Mineros,Tlaxcala,APERTURA ,1.56,4.25,5.16,1.03,12.4,1.16,4.3,1.63,2.27,2.45,1.46,4.3,1.16,1.66,2.16,,,,,11.0,15.0,26.0,71.0,6.5,7.0,14.0,36.0,6.5,6.0,12.0,41.0,9.0,9.0,15.0,56.0,201.0
fwIONrDk,05/08/2023,20:10,COLOMBIA - PRIMERA A,Pereira,Chico,CLAUSURA ,2.3,3.2,3.3,1.07,9.0,1.36,3.0,2.2,1.65,4.0,1.22,9.0,1.07,1.91,1.8,2.2,1.65,1.33,3.3,8.0,8.5,15.0,34.0,7.0,6.0,12.0,29.0,10.0,9.5,17.0,41.0,21.0,21.0,34.0,51.0,351.0
4jdJtfg6,05/08/2023,20:10,ARGENTINA - PRIMERA NACIONAL,Alvarado,Def. de Belgrano,ROUND 28,2.8,2.88,2.88,1.13,6.0,1.57,2.25,2.88,1.4,6.0,1.13,15.0,1.03,2.25,1.57,2.68,1.45,1.43,2.75,5.5,6.5,12.0,29.0,6.5,6.0,12.0,29.0,12.0,12.0,21.0,41.0,29.0,29.0,41.0,81.0,201.0
f9flpwIh,05/08/2023,20:15,PANAMA - LPF,Tauro,Plaza Amador,CLAUSURA ,2.83,2.69,2.77,1.12,5.1,1.64,2.23,2.84,1.35,5.65,1.09,9.0,1.05,2.23,1.62,,,,,,,,,,,,,,,,,,,,,
MZfazjzi,05/08/2023,21:00,BOLIVIA - DIVISION PROFESIONAL,Palmaflor,Oriente Petrolero,ROUND 22,2.0,3.7,3.6,1.04,12.0,1.25,3.75,1.83,1.98,3.0,1.36,6.0,1.13,1.73,2.0,1.98,1.83,1.3,3.45,12.0,11.0,19.0,41.0,8.0,7.0,12.0,29.0,10.0,9.0,15.0,34.0,17.0,15.0,23.0,41.0,201.0
QZDFiFWr,05/08/2023,21:00,COSTA RICA - PRIMERA DIVISION,AD Santos,Grecia,APERTURA ,1.85,3.4,3.6,1.04,13.0,1.25,3.75,1.83,1.98,3.0,1.36,6.0,1.13,1.73,2.0,1.95,1.85,1.28,3.55,12.0,12.0,19.0,41.0,8.0,7.0,13.0,29.0,9.5,8.5,15.0,34.0,17.0,15.0,23.0,41.0,201.0
GltqyMJ9,05/08/2023,21:00,BRAZIL - SERIE A,Fluminense,Palmeiras,ROUND 18,2.45,3.25,3.0,1.08,8.0,1.4,3.0,2.2,1.67,4.0,1.25,8.0,1.08,1.91,1.91,2.38,1.55,1.4,2.85,8.5,8.5,13.0,29.0,7.5,6.0,11.0,26.0,11.0,10.0,15.0,34.0,23.0,21.0,34.0,51.0,301.0
2JLFSxTB,05/08/2023,22:00,PERU - LIGA 1,Alianza Lima,Cajamarca,CLAUSURA ,1.25,6.0,12.0,1.04,12.0,1.22,4.0,1.73,2.08,2.75,1.4,5.5,1.14,2.38,1.53,1.24,3.9,,,12.0,23.0,51.0,151.0,6.5,11.0,34.0,81.0,5.5,9.5,29.0,81.0,7.0,12.0,34.0,101.0,201.0
KIQddmrO,05/08/2023,22:00,HONDURAS - LIGA NACIONAL,Olimpia,Real Espana,APERTURA ,1.71,3.4,5.0,1.04,7.7,1.31,3.04,2.04,1.76,3.42,1.25,6.45,1.07,1.91,1.85,,,,,9.0,11.0,21.0,56.0,5.5,6.0,13.0,34.0,6.5,6.5,12.0,41.0,10.0,10.0,20.0,56.0,201.0
pfgVTh6S,05/08/2023,22:00,VENEZUELA - LIGA FUTVE,La Guaira,Mineros,ROUND 22,1.44,4.33,6.91,1.01,9.8,1.24,3.48,1.85,1.95,2.93,1.33,5.5,1.1,1.97,1.79,,,,,10.0,15.0,36.0,101.0,5.5,7.0,18.0,61.0,5.5,6.5,15.0,56.0,7.5,9.0,20.0,76.0,201.0
UcozEVpo,05/08/2023,22:05,MEXICO - LIGA DE EXPANSION MX,Cancun,Correcaminos,APERTURA ,2.88,3.24,2.42,1.03,8.0,1.33,2.93,2.13,1.71,3.65,1.22,7.1,1.05,1.81,1.95,,,,,7.5,6.5,9.5,18.0,7.5,5.0,7.5,15.0,12.0,8.5,11.0,26.0,26.0,21.0,26.0,56.0,201.0
SMpXXSzc,05/08/2023,22:20,COLOMBIA - PRIMERA A,Ind. Medellin,Envigado,CLAUSURA ,1.5,4.0,7.5,1.05,11.0,1.29,3.5,1.98,1.88,3.4,1.3,6.5,1.11,2.1,1.67,1.5,2.5,1.12,6.4,9.5,15.0,34.0,81.0,6.0,7.5,21.0,51.0,6.5,8.5,19.0,51.0,10.0,13.0,29.0,67.0,351.0
YaghqcXb,05/08/2023,22:30,PANAMA - LPF,Herrera,San Francisco,CLAUSURA ,1.61,3.56,5.62,1.06,7.2,1.4,2.64,2.3,1.6,4.2,1.17,8.0,1.06,2.21,1.63,,,,,,,,,,,,,,,,,,,,,
fF5WmXV7,05/08/2023,23:00,COSTA RICA - PRIMERA DIVISION,Liberia,Zeledon,APERTURA ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
v5l6fuil,05/08/2023,23:00,USA - USL CHAMPIONSHIP,Monterey Bay,Sacramento Republic,-,2.81,3.28,2.4,1.02,8.6,1.29,3.14,1.99,1.8,3.34,1.26,6.35,1.07,1.74,2.04,,,,,8.5,7.5,10.0,20.0,7.5,5.5,7.5,15.0,11.0,8.0,10.0,21.0,23.0,17.0,23.0,46.0,201.0
UgsJiwy7,05/08/2023,23:00,USA - USL CHAMPIONSHIP,San Diego Loyal,Orange County SC,-,1.96,3.6,3.44,1.01,12.0,1.19,3.9,1.72,2.1,2.67,1.39,4.8,1.13,1.59,2.29,,,,,9.0,9.0,14.0,31.0,7.0,5.5,9.0,18.0,9.0,7.0,10.0,26.0,15.0,12.0,19.0,41.0,201.0
xreIP2sc,05/08/2023,23:00,GUATEMALA - LIGA NACIONAL,Xelaju,Comunicaciones,APERTURA ,2.53,2.9,2.94,1.09,6.0,1.54,2.25,2.78,1.43,5.35,1.1,11.5,1.03,2.17,1.66,,,,,5.0,6.0,10.0,26.0,5.5,5.0,9.5,23.0,9.5,8.5,15.0,41.0,23.0,23.0,41.0,101.0,201.0
dbIy9YM8,05/08/2023,23:00,NICARAGUA - LIGA PRIMERA,Ferretti,Managua FC,APERTURA ,2.16,3.47,3.19,1.03,8.8,1.26,3.34,1.88,1.88,3.08,1.3,6.0,1.09,1.69,2.11,,,,,,,,,,,,,,,,,,,,,
WWlFCG88,05/08/2023,23:15,COSTA RICA - PRIMERA DIVISION,Sporting San Jose,Alajuelense,APERTURA ,3.5,3.3,1.91,1.06,9.5,1.3,3.4,2.03,1.78,3.5,1.29,7.0,1.1,1.83,1.83,3.7,1.26,1.88,1.93,9.5,7.0,9.0,17.0,11.0,6.5,9.0,17.0,19.0,13.0,15.0,29.0,41.0,34.0,41.0,51.0,301.0
Q1p2eLyr,05/08/2023,23:30,USA - USL CHAMPIONSHIP,Las Vegas Lights,Rio Grande,-,2.54,3.44,2.49,1.01,10.2,1.22,3.65,1.78,2.01,2.79,1.36,5.2,1.11,1.6,2.27,,,,,9.0,8.0,11.0,21.0,8.0,5.5,7.5,15.0,11.0,8.0,9.5,21.0,23.0,15.0,21.0,46.0,201.0
